inst#,actual,predicted,error,prediction,ID
1,2:'build wind non-float',2:build wind non-float,,0.585,5
2,1:'build wind float',1:build wind float,,0.675,12
3,2:'build wind non-float',1:build wind float,+,0.993,19
4,5:containers,5:containers,,1,24
5,2:'build wind non-float',2:build wind non-float,,0.63,26
6,2:'build wind non-float',1:build wind float,+,0.698,28
7,3:'vehic wind float',3:vehic wind float,,0.633,29
8,3:'vehic wind float',1:build wind float,+,0.582,31
9,1:'build wind float',2:build wind non-float,+,0.519,35
10,2:'build wind non-float',1:build wind float,+,0.761,38
11,2:'build wind non-float',1:build wind float,+,0.878,41
12,2:'build wind non-float',1:build wind float,+,0.713,42
13,2:'build wind non-float',1:build wind float,+,0.816,51
14,7:headlamps,2:build wind non-float,+,0.746,56
15,7:headlamps,7:headlamps,,0.998,65
16,3:'vehic wind float',2:build wind non-float,+,0.689,67
17,2:'build wind non-float',5:containers,+,1,68
18,1:'build wind float',1:build wind float,,0.486,76
19,3:'vehic wind float',3:vehic wind float,,0.585,78
20,1:'build wind float',3:vehic wind float,+,0.526,79
21,3:'vehic wind float',6:tableware,+,1,82
22,1:'build wind float',1:build wind float,,0.887,95
23,7:headlamps,7:headlamps,,1,96
24,1:'build wind float',1:build wind float,,0.768,100
25,1:'build wind float',1:build wind float,,0.654,108
26,5:containers,2:build wind non-float,+,0.972,109
27,1:'build wind float',2:build wind non-float,+,1,119
28,2:'build wind non-float',1:build wind float,+,0.598,120
29,7:headlamps,5:containers,+,1,126
30,7:headlamps,7:headlamps,,0.999,127
31,1:'build wind float',2:build wind non-float,+,0.999,128
32,1:'build wind float',1:build wind float,,0.869,135
33,1:'build wind float',1:build wind float,,0.859,136
34,2:'build wind non-float',1:build wind float,+,0.69,137
35,2:'build wind non-float',3:vehic wind float,+,0.636,145
36,7:headlamps,5:containers,+,1,150
37,1:'build wind float',1:build wind float,,0.764,161
38,2:'build wind non-float',6:tableware,+,0.998,164
39,1:'build wind float',2:build wind non-float,+,0.974,172
40,7:headlamps,5:containers,+,0.502,173
41,2:'build wind non-float',1:build wind float,+,0.624,181
42,7:headlamps,7:headlamps,,1,185
43,2:'build wind non-float',1:build wind float,+,0.519,199

