inst#,actual,predicted,error,prediction,ID
1,4:0,7:3,+,0.435,9
2,4:0,4:0,,0.836,15
3,4:0,7:3,+,0.411,16
4,6:2,5:1,+,0.982,18
5,5:1,5:1,,0.965,25
6,6:2,5:1,+,0.85,30
7,4:0,5:1,+,0.614,45
8,7:3,7:3,,0.918,55
9,4:0,4:0,,0.653,60
10,4:0,4:0,,0.702,65
11,3:-1,3:-1,,0.745,67
12,3:-1,3:-1,,0.705,68
13,4:0,6:2,+,0.507,69
14,4:0,3:-1,+,0.626,73
15,5:1,7:3,+,0.893,79
16,7:3,7:3,,0.901,82
17,7:3,7:3,,0.904,84
18,5:1,4:0,+,0.469,86
19,5:1,5:1,,0.963,95
20,5:1,5:1,,0.689,97
21,6:2,5:1,+,0.938,98
22,4:0,5:1,+,0.594,100
23,4:0,4:0,,0.714,101
24,5:1,5:1,,0.862,120
25,7:3,6:2,+,0.729,132
26,4:0,6:2,+,0.553,143
27,4:0,6:2,+,0.568,145
28,4:0,4:0,,0.962,146
29,4:0,4:0,,0.685,147
30,5:1,4:0,+,0.858,152
31,4:0,4:0,,0.842,154
32,4:0,4:0,,0.778,159
33,4:0,4:0,,0.823,162
34,5:1,5:1,,0.922,164
35,6:2,6:2,,0.904,168
36,3:-1,3:-1,,0.483,175
37,6:2,6:2,,0.966,182
38,4:0,5:1,+,0.664,191
39,2:-2,3:-1,+,0.447,194
40,3:-1,3:-1,,0.618,195
41,3:-1,3:-1,,0.512,202

