inst#,actual,predicted,error,prediction,ID
1,1:1,3:3,+,0.614,3
2,1:1,3:3,+,0.566,5
3,1:1,1:1,,0.894,10
4,1:1,1:1,,0.64,12
5,1:1,1:1,,0.399,31
6,1:1,1:1,,0.674,39
7,1:1,3:3,+,0.384,48
8,1:1,1:1,,0.567,54
9,1:1,2:2,+,0.405,83
10,1:1,3:3,+,0.404,86
11,1:1,3:3,+,0.496,88
12,1:1,1:1,,0.922,96
13,1:1,1:1,,0.64,100
14,1:1,1:1,,0.583,109
15,1:1,3:3,+,0.52,113
16,1:1,1:1,,0.854,124
17,1:1,1:1,,0.686,126
18,1:1,1:1,,0.603,129
19,1:1,3:3,+,0.432,135
20,1:1,3:3,+,0.561,136
21,1:1,3:3,+,0.422,138
22,1:1,3:3,+,0.516,139
23,1:1,1:1,,0.377,140
24,1:1,1:1,,0.475,147
25,1:1,1:1,,0.826,155
26,1:1,1:1,,0.498,156
27,1:1,1:1,,0.861,158
28,1:1,2:2,+,0.456,170
29,1:1,1:1,,0.774,171
30,1:1,3:3,+,0.474,174
31,1:1,1:1,,0.905,178
32,1:1,2:2,+,0.545,179
33,1:1,3:3,+,0.588,188
34,1:1,1:1,,0.666,199
35,1:1,1:1,,0.718,209
36,1:1,1:1,,0.652,210
37,1:1,1:1,,0.643,221
38,1:1,2:2,+,0.456,224
39,1:1,1:1,,0.743,242
40,1:1,3:3,+,0.521,243
41,1:1,1:1,,0.9,254
42,1:1,1:1,,0.742,260
43,1:1,3:3,+,0.418,265
44,1:1,1:1,,0.524,266
45,1:1,3:3,+,0.422,282
46,1:1,2:2,+,0.466,285
47,1:1,3:3,+,0.362,286
48,1:1,3:3,+,0.647,287
49,1:1,3:3,+,0.406,290
50,1:1,2:2,+,0.464,291
51,1:1,1:1,,0.933,292
52,1:1,1:1,,0.384,294
53,1:1,2:2,+,0.531,296
54,1:1,3:3,+,0.46,298
55,1:1,3:3,+,0.384,299
56,1:1,1:1,,0.616,308
57,1:1,1:1,,0.687,312
58,1:1,1:1,,0.819,314
59,1:1,3:3,+,0.6,318
60,1:1,3:3,+,0.533,319
61,1:1,1:1,,0.861,321
62,1:1,1:1,,0.7,323
63,1:1,3:3,+,0.519,325
64,1:1,3:3,+,0.377,327
65,1:1,1:1,,0.475,328
66,1:1,1:1,,0.855,331
67,1:1,1:1,,0.512,333
68,1:1,2:2,+,0.361,346
69,1:1,3:3,+,0.602,348
70,1:1,1:1,,0.705,352
71,1:1,1:1,,0.802,355
72,1:1,1:1,,0.388,370
73,1:1,1:1,,0.85,376
74,1:1,1:1,,0.463,377
75,1:1,1:1,,0.457,380
76,1:1,1:1,,0.682,382
77,1:1,1:1,,0.614,390
78,1:1,3:3,+,0.532,409
79,1:1,1:1,,0.822,410
80,1:1,1:1,,0.642,413
81,2:2,1:1,+,0.59,420
82,2:2,2:2,,0.593,435
83,2:2,1:1,+,0.546,438
84,2:2,1:1,+,0.587,442
85,2:2,2:2,,0.57,447
86,2:2,1:1,+,0.375,453
87,2:2,2:2,,0.461,458
88,2:2,2:2,,0.386,461
89,2:2,3:3,+,0.475,467
90,2:2,1:1,+,0.698,471
91,2:2,3:3,+,0.494,477
92,2:2,1:1,+,0.546,481
93,2:2,2:2,,0.437,485
94,2:2,3:3,+,0.689,490
95,2:2,1:1,+,0.45,503
96,2:2,1:1,+,0.428,513
97,2:2,2:2,,0.403,514
98,2:2,1:1,+,0.368,527
99,2:2,1:1,+,0.628,529
100,2:2,2:2,,0.577,532
101,2:2,3:3,+,0.395,542
102,2:2,3:3,+,0.435,544
103,2:2,2:2,,0.473,548
104,2:2,3:3,+,0.435,552
105,2:2,3:3,+,0.474,554
106,2:2,3:3,+,0.409,558
107,2:2,2:2,,0.515,561
108,2:2,2:2,,0.432,566
109,2:2,1:1,+,0.465,571
110,2:2,3:3,+,0.434,575
111,2:2,2:2,,0.446,576
112,2:2,2:2,,0.668,581
113,2:2,2:2,,0.428,585
114,2:2,2:2,,0.518,589
115,2:2,3:3,+,0.634,590
116,2:2,1:1,+,0.438,597
117,2:2,3:3,+,0.469,598
118,2:2,1:1,+,0.623,599
119,2:2,1:1,+,0.387,607
120,2:2,2:2,,0.513,610
121,2:2,2:2,,0.438,614
122,2:2,3:3,+,0.58,615
123,2:2,3:3,+,0.608,617
124,2:2,2:2,,0.467,619
125,2:2,1:1,+,0.6,621
126,2:2,2:2,,0.356,626
127,2:2,2:2,,0.465,630
128,2:2,2:2,,0.421,631
129,2:2,3:3,+,0.538,634
130,3:3,3:3,,0.562,643
131,3:3,1:1,+,0.608,650
132,3:3,1:1,+,0.421,661
133,3:3,1:1,+,0.547,664
134,3:3,3:3,,0.58,665
135,3:3,3:3,,0.464,669
136,3:3,3:3,,0.581,670
137,3:3,3:3,,0.513,672
138,3:3,1:1,+,0.497,691
139,3:3,3:3,,0.48,700
140,3:3,1:1,+,0.582,704
141,3:3,1:1,+,0.492,706
142,3:3,3:3,,0.451,707
143,3:3,1:1,+,0.71,711
144,3:3,3:3,,0.669,714
145,3:3,1:1,+,0.599,715
146,3:3,2:2,+,0.461,721
147,3:3,1:1,+,0.574,727
148,3:3,1:1,+,0.492,733
149,3:3,3:3,,0.659,736
150,3:3,1:1,+,0.632,743
151,3:3,1:1,+,0.349,744
152,3:3,3:3,,0.502,745
153,3:3,2:2,+,0.499,756
154,3:3,1:1,+,0.41,757
155,3:3,3:3,,0.449,765
156,3:3,2:2,+,0.425,772
157,3:3,1:1,+,0.36,774
