inst#,actual,predicted,error,prediction,ID
1,1:1,1:1,,0.682,4
2,1:1,1:1,,0.633,11
3,1:1,1:1,,0.908,16
4,1:1,1:1,,0.65,17
5,1:1,1:1,,0.82,18
6,1:1,1:1,,0.948,19
7,1:1,2:2,+,0.794,22
8,1:1,2:2,+,0.797,24
9,1:1,1:1,,0.516,28
10,1:1,1:1,,0.98,35
11,1:1,1:1,,0.963,36
12,1:1,1:1,,0.633,38
13,1:1,1:1,,0.887,41
14,1:1,3:3,+,0.464,46
15,1:1,2:2,+,0.56,50
16,1:1,1:1,,0.515,61
17,1:1,3:3,+,0.638,68
18,1:1,3:3,+,0.494,69
19,1:1,1:1,,0.525,73
20,1:1,1:1,,0.538,74
21,1:1,3:3,+,0.509,75
22,1:1,1:1,,0.559,89
23,1:1,1:1,,0.739,93
24,1:1,3:3,+,0.569,108
25,1:1,1:1,,0.523,114
26,1:1,2:2,+,0.452,116
27,1:1,3:3,+,0.628,119
28,1:1,1:1,,0.683,127
29,1:1,2:2,+,0.578,131
30,1:1,1:1,,0.979,132
31,1:1,2:2,+,0.799,149
32,1:1,3:3,+,0.522,153
33,1:1,1:1,,0.905,154
34,1:1,3:3,+,0.569,157
35,1:1,1:1,,0.503,159
36,1:1,1:1,,0.908,162
37,1:1,3:3,+,0.418,164
38,1:1,2:2,+,0.49,167
39,1:1,1:1,,0.56,169
40,1:1,3:3,+,0.692,173
41,1:1,2:2,+,0.526,176
42,1:1,2:2,+,0.666,180
43,1:1,3:3,+,0.501,185
44,1:1,1:1,,0.659,190
45,1:1,3:3,+,0.574,191
46,1:1,3:3,+,0.688,193
47,1:1,1:1,,0.947,195
48,1:1,1:1,,0.938,214
49,1:1,1:1,,0.886,217
50,1:1,1:1,,0.862,222
51,1:1,1:1,,0.633,232
52,1:1,1:1,,0.971,234
53,1:1,2:2,+,0.759,245
54,1:1,3:3,+,0.462,251
55,1:1,1:1,,0.879,257
56,1:1,1:1,,0.55,263
57,1:1,3:3,+,0.545,264
58,1:1,1:1,,0.663,268
59,1:1,3:3,+,0.501,272
60,1:1,1:1,,0.451,278
61,1:1,1:1,,0.673,284
62,1:1,1:1,,0.713,300
63,1:1,1:1,,0.619,301
64,1:1,3:3,+,0.414,304
65,1:1,2:2,+,0.439,313
66,1:1,2:2,+,0.618,320
67,1:1,1:1,,0.882,326
68,1:1,1:1,,0.899,335
69,1:1,1:1,,0.395,338
70,1:1,3:3,+,0.573,340
71,1:1,1:1,,0.794,341
72,1:1,3:3,+,0.455,356
73,1:1,1:1,,0.62,364
74,1:1,1:1,,0.524,366
75,1:1,1:1,,0.632,368
76,1:1,3:3,+,0.615,369
77,1:1,3:3,+,0.634,375
78,1:1,1:1,,0.602,383
79,1:1,3:3,+,0.524,393
80,1:1,2:2,+,0.79,395
81,1:1,1:1,,0.885,396
82,1:1,1:1,,0.96,399
83,1:1,1:1,,0.68,407
84,1:1,1:1,,0.939,412
85,1:1,3:3,+,0.653,414
86,2:2,2:2,,0.702,417
87,2:2,1:1,+,0.408,419
88,2:2,1:1,+,0.61,421
89,2:2,3:3,+,0.537,431
90,2:2,2:2,,0.764,443
91,2:2,2:2,,0.653,444
92,2:2,2:2,,0.443,454
93,2:2,2:2,,0.688,456
94,2:2,1:1,+,0.85,468
95,2:2,2:2,,0.522,470
96,2:2,2:2,,0.841,473
97,2:2,2:2,,0.829,476
98,2:2,2:2,,0.59,483
99,2:2,2:2,,0.665,487
100,2:2,3:3,+,0.653,489
101,2:2,2:2,,0.889,491
102,2:2,2:2,,0.867,495
103,2:2,2:2,,0.613,496
104,2:2,2:2,,0.813,498
105,2:2,3:3,+,0.366,499
106,2:2,1:1,+,0.872,500
107,2:2,2:2,,0.674,505
108,2:2,3:3,+,0.639,511
109,2:2,2:2,,0.679,512
110,2:2,1:1,+,0.44,515
111,2:2,2:2,,0.65,516
112,2:2,3:3,+,0.472,517
113,2:2,3:3,+,0.47,518
114,2:2,2:2,,0.674,521
115,2:2,2:2,,0.445,537
116,2:2,2:2,,0.475,546
117,2:2,2:2,,0.535,547
118,2:2,3:3,+,0.65,559
119,2:2,1:1,+,0.467,568
120,2:2,2:2,,0.843,569
121,2:2,2:2,,0.735,574
122,2:2,2:2,,0.812,580
123,2:2,3:3,+,0.498,587
124,2:2,2:2,,0.795,595
125,2:2,2:2,,0.368,604
126,2:2,2:2,,0.379,606
127,2:2,2:2,,0.579,611
128,2:2,2:2,,0.644,616
129,2:2,2:2,,0.649,625
130,2:2,2:2,,0.773,633
131,2:2,3:3,+,0.613,635
132,3:3,3:3,,0.539,652
133,3:3,1:1,+,0.948,653
134,3:3,3:3,,0.535,655
135,3:3,3:3,,0.488,656
136,3:3,3:3,,0.563,657
137,3:3,2:2,+,0.427,662
138,3:3,1:1,+,0.849,675
139,3:3,2:2,+,0.828,684
140,3:3,3:3,,0.604,685
141,3:3,2:2,+,0.821,688
142,3:3,1:1,+,0.426,689
143,3:3,3:3,,0.486,690
144,3:3,3:3,,0.379,692
145,3:3,3:3,,0.625,694
146,3:3,2:2,+,0.652,696
147,3:3,3:3,,0.564,703
148,3:3,2:2,+,0.755,717
149,3:3,3:3,,0.376,726
150,3:3,3:3,,0.561,728
151,3:3,3:3,,0.539,732
152,3:3,1:1,+,0.72,734
153,3:3,3:3,,0.577,735
154,3:3,2:2,+,0.764,738
155,3:3,3:3,,0.514,740
156,3:3,3:3,,0.454,750
157,3:3,3:3,,0.578,753
158,3:3,1:1,+,0.632,758
159,3:3,3:3,,0.554,760
160,3:3,1:1,+,0.658,761
161,3:3,2:2,+,0.622,768
162,3:3,3:3,,0.654,773
163,3:3,2:2,+,0.716,784
164,3:3,1:1,+,0.541,786
165,3:3,1:1,+,0.675,789
166,3:3,2:2,+,0.634,790
167,3:3,1:1,+,0.618,801
168,3:3,3:3,,0.576,803
169,3:3,3:3,,0.572,822
170,3:3,3:3,,0.564,825
171,3:3,3:3,,0.72,827
172,3:3,3:3,,0.47,830
173,3:3,3:3,,0.631,832
174,3:3,3:3,,0.601,833
175,3:3,3:3,,0.579,837
176,3:3,3:3,,0.458,842
177,3:3,3:3,,0.597,848
178,3:3,3:3,,0.509,850
179,3:3,2:2,+,0.806,851
180,3:3,1:1,+,0.379,853
181,3:3,1:1,+,0.578,866
182,3:3,3:3,,0.636,868
183,3:3,3:3,,0.719,872
184,3:3,2:2,+,0.623,875
185,3:3,3:3,,0.391,876
186,3:3,2:2,+,0.532,879
187,3:3,2:2,+,0.393,884
188,3:3,3:3,,0.485,890
189,3:3,3:3,,0.493,895
190,3:3,3:3,,0.476,902
191,3:3,1:1,+,0.412,911
192,3:3,3:3,,0.629,912
193,3:3,2:2,+,0.654,914
194,3:3,2:2,+,0.79,919
195,3:3,3:3,,0.553,920
196,3:3,1:1,+,0.806,927
197,3:3,2:2,+,0.463,933
198,3:3,2:2,+,0.87,934
199,3:3,3:3,,0.451,935
200,3:3,1:1,+,0.692,947
201,3:3,2:2,+,0.666,961
202,3:3,2:2,+,0.411,969
203,3:3,2:2,+,0.565,970
204,3:3,3:3,,0.511,971
205,3:3,3:3,,0.581,976
206,3:3,1:1,+,0.474,977
207,3:3,3:3,,0.676,980
208,3:3,2:2,+,0.475,986
209,3:3,3:3,,0.436,991
210,3:3,3:3,,0.403,992
211,3:3,3:3,,0.598,996
212,1:1,1:1,,0.842,1000
213,1:1,1:1,,0.626,1002
214,1:1,3:3,+,0.388,1003
215,1:1,1:1,,0.503,1008
216,1:1,1:1,,0.551,1011
217,1:1,3:3,+,0.472,1015
218,1:1,1:1,,0.832,1026
219,1:1,2:2,+,0.75,1036
220,1:1,1:1,,0.564,1039
221,1:1,3:3,+,0.669,1062
222,1:1,1:1,,0.993,1066
223,1:1,3:3,+,0.58,1069
224,1:1,1:1,,0.98,1070
225,1:1,3:3,+,0.512,1072
226,1:1,1:1,,0.94,1077
227,1:1,2:2,+,0.878,1081
228,1:1,1:1,,0.631,1084
229,1:1,1:1,,0.647,1090
230,1:1,3:3,+,0.565,1093
231,1:1,2:2,+,0.383,1100
232,1:1,3:3,+,0.541,1115
233,1:1,1:1,,0.6,1124
234,1:1,1:1,,0.879,1127
235,1:1,1:1,,0.663,1138
236,1:1,1:1,,0.995,1139
237,1:1,3:3,+,0.591,1150
238,1:1,3:3,+,0.637,1151
239,1:1,2:2,+,0.394,1159
240,1:1,1:1,,0.52,1168
241,1:1,3:3,+,0.455,1182
242,1:1,2:2,+,0.378,1191
243,1:1,1:1,,0.954,1204
244,1:1,1:1,,0.955,1208
245,2:2,2:2,,0.531,1214
246,2:2,2:2,,0.762,1228
247,2:2,3:3,+,0.693,1229
248,2:2,2:2,,0.683,1232
249,2:2,3:3,+,0.612,1235
250,2:2,2:2,,0.582,1237
251,2:2,3:3,+,0.457,1243
252,2:2,3:3,+,0.414,1252
253,2:2,3:3,+,0.562,1268
254,2:2,3:3,+,0.577,1273
255,2:2,3:3,+,0.456,1276
256,2:2,3:3,+,0.422,1278
257,2:2,2:2,,0.661,1279
258,2:2,2:2,,0.693,1281
259,2:2,3:3,+,0.435,1287
260,2:2,3:3,+,0.616,1290
261,2:2,2:2,,0.505,1291
262,2:2,2:2,,0.468,1292
263,2:2,1:1,+,0.689,1295
264,2:2,1:1,+,0.453,1308
265,2:2,1:1,+,0.397,1311
266,2:2,2:2,,0.806,1313
267,2:2,3:3,+,0.398,1315
268,3:3,3:3,,0.574,1320
269,3:3,1:1,+,0.531,1327
270,3:3,3:3,,0.649,1336
271,3:3,1:1,+,0.843,1342
272,3:3,2:2,+,0.632,1345
273,3:3,3:3,,0.578,1356
274,3:3,3:3,,0.621,1368
275,3:3,1:1,+,0.602,1370
276,3:3,3:3,,0.477,1378
277,3:3,2:2,+,0.767,1379
278,3:3,1:1,+,0.897,1382
279,3:3,3:3,,0.51,1383
280,3:3,3:3,,0.641,1402
281,3:3,3:3,,0.657,1403
282,3:3,1:1,+,0.505,1407
283,3:3,2:2,+,0.471,1408
284,3:3,3:3,,0.615,1410
285,3:3,1:1,+,0.568,1415
286,3:3,3:3,,0.514,1430
287,3:3,2:2,+,0.452,1432
288,3:3,1:1,+,0.455,1438
289,3:3,2:2,+,0.634,1439
290,3:3,1:1,+,0.694,1443
291,3:3,2:2,+,0.555,1445
292,3:3,3:3,,0.521,1448
293,3:3,3:3,,0.541,1453
294,3:3,1:1,+,0.519,1470

