inst#,actual,predicted,error,prediction,ID
1,7:3,7:3,,0.969,0
2,5:1,5:1,,0.981,2
3,6:2,4:0,+,0.869,4
4,5:1,5:1,,0.633,6
5,6:2,5:1,+,0.839,10
6,4:0,4:0,,0.718,11
7,5:1,5:1,,0.994,22
8,5:1,5:1,,0.996,27
9,5:1,5:1,,0.685,32
10,5:1,5:1,,0.687,33
11,4:0,4:0,,0.906,36
12,6:2,4:0,+,0.718,46
13,5:1,5:1,,0.876,61
14,4:0,4:0,,0.876,62
15,4:0,4:0,,0.783,64
16,3:-1,3:-1,,0.999,70
17,6:2,6:2,,0.875,77
18,5:1,3:-1,+,0.949,85
19,4:0,4:0,,0.517,109
20,4:0,4:0,,0.888,114
21,4:0,4:0,,0.995,115
22,4:0,4:0,,0.997,117
23,5:1,5:1,,0.983,118
24,5:1,5:1,,0.974,122
25,7:3,7:3,,0.871,126
26,7:3,7:3,,0.878,127
27,6:2,6:2,,0.992,135
28,6:2,6:2,,0.906,138
29,4:0,4:0,,0.961,141
30,4:0,4:0,,1,148
31,5:1,5:1,,0.884,150
32,5:1,5:1,,0.946,163
33,6:2,6:2,,0.999,170
34,6:2,6:2,,0.998,183
35,6:2,6:2,,0.518,184
36,6:2,4:0,+,0.95,187
37,4:0,4:0,,0.89,192
38,2:-2,2:-2,,0.999,196
39,3:-1,3:-1,,1,199
40,3:-1,3:-1,,0.998,200
41,3:-1,3:-1,,0.998,203

