inst#,actual,predicted,error,prediction,ID
1,7:3,7:3,,1,0
2,5:1,7:3,+,0.999,2
3,6:2,4:0,+,0.766,4
4,5:1,3:-1,+,0.5,6
5,6:2,4:0,+,0.88,10
6,4:0,4:0,,0.903,11
7,5:1,5:1,,1,22
8,5:1,5:1,,1,27
9,5:1,5:1,,0.989,32
10,5:1,5:1,,0.995,33
11,4:0,5:1,+,0.539,36
12,6:2,7:3,+,0.971,46
13,5:1,6:2,+,0.927,61
14,4:0,4:0,,0.882,62
15,4:0,4:0,,0.547,64
16,3:-1,3:-1,,0.999,70
17,6:2,5:1,+,0.997,77
18,5:1,4:0,+,0.703,85
19,4:0,4:0,,0.596,109
20,4:0,4:0,,0.716,114
21,4:0,4:0,,0.921,115
22,4:0,4:0,,0.905,117
23,5:1,5:1,,1,118
24,5:1,5:1,,1,122
25,7:3,7:3,,1,126
26,7:3,7:3,,1,127
27,6:2,6:2,,0.697,135
28,6:2,6:2,,0.581,138
29,4:0,4:0,,0.854,141
30,4:0,4:0,,1,148
31,5:1,5:1,,0.978,150
32,5:1,5:1,,0.996,163
33,6:2,6:2,,0.989,170
34,6:2,6:2,,0.998,183
35,6:2,6:2,,0.81,184
36,6:2,4:0,+,0.592,187
37,4:0,4:0,,0.996,192
38,2:-2,2:-2,,0.736,196
39,3:-1,3:-1,,0.999,199
40,3:-1,3:-1,,0.998,200
41,3:-1,3:-1,,0.984,203

