inst#,actual,predicted,error,prediction,ID
1,3:'vehic wind float',1:build wind float,+,0.608,1
2,3:'vehic wind float',2:build wind non-float,+,0.874,14
3,1:'build wind float',1:build wind float,,0.764,20
4,2:'build wind non-float',5:containers,+,0.999,21
5,2:'build wind non-float',2:build wind non-float,,0.712,37
6,1:'build wind float',1:build wind float,,0.562,48
7,1:'build wind float',1:build wind float,,0.551,50
8,1:'build wind float',1:build wind float,,0.707,52
9,7:headlamps,7:headlamps,,0.49,54
10,1:'build wind float',1:build wind float,,0.541,57
11,3:'vehic wind float',1:build wind float,+,0.62,58
12,1:'build wind float',1:build wind float,,0.702,63
13,2:'build wind non-float',1:build wind float,+,0.487,71
14,1:'build wind float',1:build wind float,,0.818,74
15,1:'build wind float',2:build wind non-float,+,0.726,87
16,1:'build wind float',1:build wind float,,0.677,88
17,1:'build wind float',1:build wind float,,0.722,92
18,2:'build wind non-float',1:build wind float,+,0.74,99
19,7:headlamps,7:headlamps,,0.671,102
20,7:headlamps,7:headlamps,,1,103
21,2:'build wind non-float',2:build wind non-float,,0.79,106
22,7:headlamps,7:headlamps,,0.996,107
23,2:'build wind non-float',2:build wind non-float,,0.948,116
24,1:'build wind float',2:build wind non-float,+,0.702,121
25,1:'build wind float',1:build wind float,,0.695,129
26,2:'build wind non-float',2:build wind non-float,,0.591,130
27,2:'build wind non-float',1:build wind float,+,0.702,149
28,1:'build wind float',1:build wind float,,0.509,151
29,5:containers,5:containers,,0.839,157
30,2:'build wind non-float',2:build wind non-float,,0.741,160
31,7:headlamps,7:headlamps,,0.997,169
32,1:'build wind float',2:build wind non-float,+,0.599,174
33,1:'build wind float',1:build wind float,,0.582,177
34,6:tableware,7:headlamps,+,0.473,179
35,1:'build wind float',2:build wind non-float,+,0.548,187
36,3:'vehic wind float',2:build wind non-float,+,0.547,188
37,2:'build wind non-float',2:build wind non-float,,0.547,196
38,1:'build wind float',2:build wind non-float,+,0.516,201
39,3:'vehic wind float',2:build wind non-float,+,0.667,202
40,7:headlamps,5:containers,+,0.581,206
41,2:'build wind non-float',5:containers,+,0.617,210
42,6:tableware,6:tableware,,1,213

