inst#,actual,predicted,error,prediction,ID
1,6:tableware,7:headlamps,+,0.562,3
2,1:'build wind float',2:build wind non-float,+,0.465,7
3,7:headlamps,7:headlamps,,0.665,8
4,3:'vehic wind float',1:build wind float,+,0.668,13
5,2:'build wind non-float',2:build wind non-float,,0.484,17
6,1:'build wind float',2:build wind non-float,+,0.422,23
7,1:'build wind float',2:build wind non-float,+,0.477,34
8,2:'build wind non-float',2:build wind non-float,,0.385,39
9,1:'build wind float',2:build wind non-float,+,0.404,40
10,2:'build wind non-float',2:build wind non-float,,0.412,43
11,3:'vehic wind float',1:build wind float,+,0.517,44
12,1:'build wind float',1:build wind float,,0.407,47
13,2:'build wind non-float',1:build wind float,+,0.554,49
14,2:'build wind non-float',2:build wind non-float,,0.454,53
15,2:'build wind non-float',1:build wind float,+,0.45,59
16,1:'build wind float',1:build wind float,,0.622,64
17,6:tableware,7:headlamps,+,0.673,72
18,1:'build wind float',1:build wind float,,0.448,80
19,1:'build wind float',1:build wind float,,0.439,81
20,1:'build wind float',2:build wind non-float,+,0.407,83
21,2:'build wind non-float',2:build wind non-float,,0.49,89
22,1:'build wind float',2:build wind non-float,+,0.614,91
23,7:headlamps,7:headlamps,,0.731,94
24,5:containers,2:build wind non-float,+,0.432,105
25,2:'build wind non-float',2:build wind non-float,,0.451,110
26,2:'build wind non-float',1:build wind float,+,0.653,123
27,2:'build wind non-float',2:build wind non-float,,0.453,131
28,1:'build wind float',2:build wind non-float,+,0.493,133
29,5:containers,2:build wind non-float,+,0.47,134
30,2:'build wind non-float',2:build wind non-float,,0.572,139
31,2:'build wind non-float',2:build wind non-float,,0.679,147
32,7:headlamps,7:headlamps,,0.75,156
33,5:containers,2:build wind non-float,+,0.437,163
34,1:'build wind float',1:build wind float,,0.479,166
35,2:'build wind non-float',2:build wind non-float,,0.389,168
36,2:'build wind non-float',2:build wind non-float,,0.414,183
37,1:'build wind float',1:build wind float,,0.415,186
38,5:containers,2:build wind non-float,+,0.468,189
39,7:headlamps,7:headlamps,,0.698,193
40,6:tableware,7:headlamps,+,0.63,194
41,2:'build wind non-float',2:build wind non-float,,0.624,198
42,1:'build wind float',2:build wind non-float,+,0.386,207
43,2:'build wind non-float',2:build wind non-float,,0.591,212

