inst#,actual,predicted,error,prediction,ID
1,1:0,1:0,,0.531,4
2,1:0,1:0,,0.959,9
3,2:1,1:0,+,0.697,11
4,1:0,1:0,,0.935,16
5,2:1,1:0,+,0.622,17
6,1:0,1:0,,0.516,19
7,1:0,2:1,+,0.502,22
8,1:0,1:0,,0.54,28
9,2:1,1:0,+,0.672,35
10,1:0,1:0,,0.946,36
11,2:1,1:0,+,0.629,38
12,1:0,1:0,,0.501,46
13,2:1,1:0,+,0.723,50
14,1:0,1:0,,0.536,57
15,1:0,1:0,,0.938,61
16,2:1,1:0,+,0.601,62
17,1:0,1:0,,0.543,75
18,1:0,2:1,+,0.546,79
19,2:1,1:0,+,0.734,89
20,1:0,1:0,,0.525,90
21,1:0,1:0,,0.542,93
22,2:1,1:0,+,0.726,104
23,1:0,1:0,,0.559,108
24,1:0,1:0,,0.919,114
25,2:1,1:0,+,0.526,116
26,2:1,1:0,+,0.75,119
27,1:0,2:1,+,0.533,127
28,1:0,2:1,+,0.542,133
29,1:0,1:0,,0.529,145
30,2:1,1:0,+,0.749,149
31,1:0,2:1,+,0.501,153
32,1:0,2:1,+,0.553,154
33,1:0,2:1,+,0.541,157
34,1:0,1:0,,0.56,159
35,1:0,1:0,,0.56,169
36,1:0,1:0,,0.524,172
37,2:1,1:0,+,0.748,176
38,1:0,1:0,,0.522,180
39,1:0,1:0,,0.918,190
40,2:1,1:0,+,0.511,191
41,1:0,1:0,,0.534,217
42,1:0,2:1,+,0.524,223
43,1:0,1:0,,0.562,234
44,2:1,1:0,+,0.672,245
45,1:0,1:0,,0.977,255
46,2:1,2:1,,0.81,257
47,2:1,2:1,,0.765,263
48,1:0,1:0,,0.891,264
49,1:0,2:1,+,0.546,268
50,2:1,1:0,+,0.727,278
51,2:1,1:0,+,0.619,284
52,1:0,2:1,+,0.526,301
53,1:0,2:1,+,0.528,304
54,1:0,2:1,+,0.552,313
55,2:1,1:0,+,0.591,320
56,2:1,2:1,,0.7,335
57,2:1,2:1,,0.724,338
58,1:0,2:1,+,0.603,340
59,2:1,2:1,,0.729,347
60,2:1,1:0,+,0.666,356
61,1:0,1:0,,0.543,357
62,1:0,1:0,,0.876,369
63,1:0,1:0,,0.896,372
64,1:0,2:1,+,0.646,373
65,2:1,1:0,+,0.708,386
66,2:1,2:1,,0.724,389
67,2:1,1:0,+,0.648,395
68,1:0,1:0,,0.866,396
69,1:0,1:0,,0.884,399
70,2:1,1:0,+,0.687,407
71,1:0,1:0,,0.502,412
72,1:0,1:0,,0.9,417
73,2:1,1:0,+,0.588,431
74,2:1,1:0,+,0.803,443
75,1:0,1:0,,0.528,444
76,2:1,1:0,+,0.799,449
77,1:0,1:0,,0.538,454
78,1:0,1:0,,0.566,456
79,1:0,2:1,+,0.502,460
80,2:1,1:0,+,0.834,470
81,2:1,1:0,+,0.776,473
82,1:0,1:0,,0.948,475
83,2:1,1:0,+,0.689,476
84,1:0,2:1,+,0.556,487
85,1:0,1:0,,0.906,489
86,2:1,2:1,,0.515,491
87,1:0,2:1,+,0.501,496
88,1:0,2:1,+,0.551,498
89,1:0,2:1,+,0.572,499
90,1:0,1:0,,0.503,501
91,1:0,1:0,,0.561,504
92,1:0,1:0,,0.922,511
93,2:1,1:0,+,0.612,512
94,2:1,1:0,+,0.691,515
95,1:0,1:0,,0.538,517
96,2:1,1:0,+,0.735,521
97,1:0,1:0,,0.947,537
98,2:1,1:0,+,0.649,539
99,1:0,1:0,,0.564,546
100,1:0,1:0,,0.504,559
101,1:0,1:0,,0.912,568
102,2:1,1:0,+,0.546,569
103,1:0,2:1,+,0.504,574
104,1:0,1:0,,0.88,580
105,2:1,2:1,,0.779,587
106,1:0,2:1,+,0.507,595
107,1:0,1:0,,0.859,604
108,1:0,1:0,,0.889,606
109,1:0,2:1,+,0.61,616
110,1:0,2:1,+,0.502,625
111,1:0,1:0,,0.967,633
112,2:1,1:0,+,0.562,635
113,1:0,1:0,,0.939,652
114,2:1,1:0,+,0.607,653
115,1:0,1:0,,0.913,655
116,2:1,1:0,+,0.545,656
117,1:0,1:0,,0.899,657
118,1:0,1:0,,0.856,658
119,2:1,2:1,,0.771,662
120,1:0,2:1,+,0.526,667
121,2:1,2:1,,0.773,671
122,1:0,1:0,,0.541,675
123,1:0,1:0,,0.877,684
124,1:0,1:0,,0.865,685
125,1:0,1:0,,0.971,688
126,2:1,2:1,,0.839,689
127,1:0,1:0,,0.904,690
128,1:0,1:0,,0.897,696
129,1:0,2:1,+,0.58,697
130,1:0,1:0,,0.535,703
131,1:0,1:0,,0.52,708
132,2:1,2:1,,0.793,713
133,1:0,1:0,,0.868,717
134,1:0,1:0,,0.979,726
135,2:1,1:0,+,0.547,728
136,2:1,1:0,+,0.731,731
137,1:0,1:0,,0.933,732
138,2:1,1:0,+,0.587,734
139,1:0,1:0,,0.522,735
140,1:0,1:0,,0.983,738
141,1:0,1:0,,0.974,739
142,2:1,2:1,,0.943,740
143,1:0,1:0,,0.898,750
144,1:0,1:0,,0.887,753
145,2:1,1:0,+,0.668,758
146,1:0,1:0,,0.931,760
147,2:1,1:0,+,0.573,761
148,1:0,1:0,,0.906,768
149,2:1,1:0,+,0.584,773
150,1:0,2:1,+,0.528,783
151,1:0,2:1,+,0.506,784
152,1:0,2:1,+,0.509,789
153,1:0,2:1,+,0.532,790
154,1:0,1:0,,0.891,801
155,1:0,1:0,,0.52,814
156,1:0,1:0,,0.879,822
157,1:0,2:1,+,0.69,823
158,1:0,1:0,,0.969,825
159,1:0,1:0,,0.9,826
160,2:1,2:1,,0.908,827
161,1:0,1:0,,0.963,828
162,2:1,2:1,,0.839,830
163,2:1,1:0,+,0.587,833
164,1:0,1:0,,0.545,837
165,2:1,2:1,,0.772,848
166,1:0,1:0,,0.872,850
167,2:1,2:1,,0.829,851
168,1:0,1:0,,0.906,852
169,1:0,2:1,+,0.609,853
170,2:1,1:0,+,0.735,866
171,1:0,1:0,,0.539,868
