inst#,actual,predicted,error,prediction,ID
1,2:2,3:3,+,0.597,3
2,1:1,1:1,,0.889,5
3,3:3,3:3,,0.597,9
4,3:3,3:3,,0.597,10
5,3:3,3:3,,0.597,15
6,2:2,2:2,,0.598,24
7,3:3,3:3,,0.597,27
8,3:3,3:3,,0.597,28
9,2:2,3:3,+,0.597,40
10,1:1,1:1,,0.889,42
11,1:1,3:3,+,0.597,47
12,1:1,3:3,+,0.597,54
13,1:1,3:3,+,0.597,55
14,1:1,3:3,+,0.597,60
15,2:2,1:1,+,0.627,62
16,3:3,3:3,,0.597,66
17,2:2,3:3,+,0.597,68
18,3:3,2:2,+,0.598,74
19,2:2,3:3,+,0.597,77
20,3:3,3:3,,0.597,81
21,3:3,3:3,,0.597,82
22,3:3,3:3,,0.597,92
23,3:3,3:3,,0.597,94
24,1:1,3:3,+,0.597,97
25,3:3,2:2,+,0.63,101
26,3:3,3:3,,0.597,106
27,2:2,3:3,+,0.597,107
28,2:2,3:3,+,0.597,110
29,2:2,1:1,+,0.889,112
30,2:2,3:3,+,0.597,117
31,1:1,1:1,,0.889,125
32,1:1,1:1,,0.889,126
33,3:3,3:3,,0.597,129
34,2:2,3:3,+,0.597,131
35,1:1,1:1,,0.741,136
36,2:2,1:1,+,0.741,137
37,2:2,3:3,+,0.597,138
38,2:2,3:3,+,0.597,145
39,2:2,1:1,+,0.889,147
40,1:1,1:1,,0.889,148
41,3:3,3:3,,0.597,164
42,3:3,3:3,,0.597,165
43,3:3,3:3,,0.597,167
44,1:1,3:3,+,0.597,171
45,3:3,3:3,,0.597,181
46,2:2,3:3,+,0.597,182
47,1:1,1:1,,0.889,193
48,3:3,3:3,,0.597,201
49,1:1,3:3,+,0.597,204
50,2:2,3:3,+,0.597,215
51,3:3,3:3,,0.597,223
52,2:2,1:1,+,0.889,224
53,3:3,3:3,,0.597,228
54,3:3,3:3,,0.597,232
55,2:2,1:1,+,0.889,235
56,1:1,1:1,,0.889,236
57,1:1,1:1,,0.889,242
58,1:1,1:1,,0.889,244
59,1:1,1:1,,0.889,248
60,1:1,1:1,,0.889,249
61,1:1,1:1,,0.889,250
62,3:3,3:3,,0.597,255
63,3:3,3:3,,0.597,260
64,3:3,3:3,,0.597,265
65,1:1,1:1,,0.741,267
66,3:3,3:3,,0.597,271
67,3:3,3:3,,0.597,280
68,2:2,3:3,+,0.597,285
69,3:3,3:3,,0.597,292
70,1:1,3:3,+,0.597,302
71,3:3,3:3,,0.597,310
72,3:3,2:2,+,0.598,312
73,1:1,1:1,,0.889,319
74,1:1,1:1,,0.889,320
75,1:1,1:1,,0.889,326
76,3:3,3:3,,0.597,327
77,1:1,1:1,,0.889,329
78,1:1,1:1,,0.889,333
79,3:3,3:3,,0.597,334
80,3:3,3:3,,0.597,336
81,3:3,2:2,+,0.598,338
82,3:3,3:3,,0.597,339
83,3:3,3:3,,0.597,341
84,3:3,3:3,,0.597,345
85,3:3,3:3,,0.597,355
86,3:3,3:3,,0.597,359
87,3:3,3:3,,0.597,362
88,3:3,3:3,,0.597,363
89,3:3,2:2,+,0.598,364
90,3:3,3:3,,0.597,373
91,3:3,3:3,,0.597,375
92,2:2,3:3,+,0.597,384
93,2:2,3:3,+,0.597,385
94,3:3,3:3,,0.597,388
95,2:2,1:1,+,0.889,389
96,2:2,1:1,+,0.889,390
97,3:3,2:2,+,0.63,398
98,2:2,2:2,,0.63,401
99,1:1,1:1,,0.889,404
100,3:3,2:2,+,0.63,405
101,3:3,3:3,,0.597,419
102,3:3,3:3,,0.597,428
103,3:3,2:2,+,0.598,431
104,3:3,1:1,+,0.889,434
105,3:3,1:1,+,0.889,437
106,1:1,1:1,,0.889,441
107,3:3,3:3,,0.597,446
108,3:3,3:3,,0.597,448
109,3:3,3:3,,0.597,451
110,3:3,2:2,+,0.598,454
111,3:3,3:3,,0.597,467
112,3:3,3:3,,0.597,473
113,3:3,3:3,,0.597,475
114,2:2,3:3,+,0.597,476
115,3:3,3:3,,0.597,477
116,3:3,3:3,,0.597,481
117,3:3,3:3,,0.597,484
118,1:1,1:1,,0.741,513
119,2:2,3:3,+,0.597,516
120,1:1,1:1,,0.741,517
121,1:1,1:1,,0.741,520
122,1:1,1:1,,0.741,523
123,1:1,1:1,,0.741,525
124,3:3,3:3,,0.597,531
125,3:3,1:1,+,0.541,536
126,3:3,3:3,,0.597,541
127,3:3,1:1,+,0.741,545
128,3:3,3:3,,0.597,558
129,3:3,1:1,+,0.541,566
130,2:2,3:3,+,0.597,577
131,3:3,3:3,,0.597,587
132,3:3,1:1,+,0.627,592
133,3:3,1:1,+,0.889,603
134,3:3,1:1,+,0.741,609
135,3:3,1:1,+,0.889,614
136,3:3,3:3,,0.597,615
137,3:3,3:3,,0.597,622
138,3:3,1:1,+,0.889,624
139,3:3,3:3,,0.597,628
140,3:3,1:1,+,0.889,638
141,3:3,1:1,+,0.889,645
142,1:1,1:1,,0.741,653
143,3:3,3:3,,0.597,661
144,3:3,3:3,,0.597,666
145,3:3,3:3,,0.597,671
146,3:3,3:3,,0.597,673
147,3:3,3:3,,0.597,688
148,3:3,3:3,,0.597,689
149,3:3,3:3,,0.597,692
150,1:1,1:1,,0.889,696
151,3:3,3:3,,0.597,701
152,2:2,3:3,+,0.597,704
153,3:3,1:1,+,0.741,706
154,2:2,3:3,+,0.597,708
155,1:1,1:1,,0.889,710
156,3:3,3:3,,0.597,711
157,1:1,1:1,,0.889,716
