inst#,actual,predicted,error,prediction,ID
1,6:2,6:2,,0.422,3
2,5:1,4:0,+,0.927,7
3,5:1,4:0,+,0.571,8
4,4:0,4:0,,0.993,13
5,4:0,4:0,,1,17
6,5:1,6:2,+,0.597,23
7,3:-1,4:0,+,0.986,28
8,5:1,5:1,,0.96,34
9,4:0,5:1,+,0.479,39
10,4:0,5:1,+,0.715,40
11,4:0,5:1,+,0.903,43
12,5:1,5:1,,0.882,44
13,4:0,4:0,,0.987,47
14,4:0,4:0,,1,49
15,5:1,5:1,,0.996,53
16,5:1,5:1,,0.957,59
17,7:3,4:0,+,0.843,72
18,7:3,6:2,+,0.877,80
19,7:3,5:1,+,0.602,81
20,7:3,7:3,,1,83
21,5:1,5:1,,0.987,89
22,5:1,5:1,,0.983,91
23,5:1,5:1,,0.981,94
24,7:3,7:3,,1,105
25,4:0,4:0,,0.995,108
26,4:0,4:0,,0.888,110
27,3:-1,4:0,+,0.989,123
28,6:2,6:2,,0.983,131
29,6:2,4:0,+,0.74,133
30,4:0,4:0,,0.533,142
31,4:0,4:0,,0.921,155
32,4:0,6:2,+,0.967,158
33,4:0,5:1,+,0.966,161
34,5:1,5:1,,0.939,165
35,6:2,4:0,+,0.571,172
36,3:-1,4:0,+,0.941,176
37,3:-1,3:-1,,0.987,181
38,6:2,6:2,,0.706,185
39,6:2,6:2,,0.706,186
40,7:3,6:2,+,0.965,189
41,7:3,5:1,+,0.885,190

