inst#,actual,predicted,error,prediction,ID
1,2:'build wind non-float',1:build wind float,+,1,5
2,1:'build wind float',2:build wind non-float,+,0.712,12
3,2:'build wind non-float',1:build wind float,+,1,19
4,5:containers,1:build wind float,+,1,24
5,2:'build wind non-float',2:build wind non-float,,0.948,26
6,2:'build wind non-float',2:build wind non-float,,0.611,28
7,3:'vehic wind float',3:vehic wind float,,0.509,29
8,3:'vehic wind float',2:build wind non-float,+,0.611,31
9,1:'build wind float',2:build wind non-float,+,0.922,35
10,2:'build wind non-float',1:build wind float,+,0.857,38
11,2:'build wind non-float',2:build wind non-float,,0.524,41
12,2:'build wind non-float',2:build wind non-float,,0.745,42
13,2:'build wind non-float',1:build wind float,+,0.818,51
14,7:headlamps,5:containers,+,0.604,56
15,7:headlamps,7:headlamps,,1,65
16,3:'vehic wind float',2:build wind non-float,+,0.898,67
17,2:'build wind non-float',7:headlamps,+,1,68
18,1:'build wind float',2:build wind non-float,+,0.442,76
19,3:'vehic wind float',3:vehic wind float,,0.469,78
20,1:'build wind float',3:vehic wind float,+,0.384,79
21,3:'vehic wind float',6:tableware,+,0.999,82
22,1:'build wind float',1:build wind float,,0.589,95
23,7:headlamps,7:headlamps,,1,96
24,1:'build wind float',2:build wind non-float,+,0.733,100
25,1:'build wind float',1:build wind float,,0.437,108
26,5:containers,2:build wind non-float,+,0.507,109
27,1:'build wind float',2:build wind non-float,+,1,119
28,2:'build wind non-float',2:build wind non-float,,0.86,120
29,7:headlamps,5:containers,+,1,126
30,7:headlamps,7:headlamps,,1,127
31,1:'build wind float',2:build wind non-float,+,1,128
32,1:'build wind float',1:build wind float,,0.6,135
33,1:'build wind float',2:build wind non-float,+,0.604,136
34,2:'build wind non-float',2:build wind non-float,,0.76,137
35,2:'build wind non-float',3:vehic wind float,+,0.409,145
36,7:headlamps,7:headlamps,,1,150
37,1:'build wind float',2:build wind non-float,+,0.611,161
38,2:'build wind non-float',6:tableware,+,0.656,164
39,1:'build wind float',2:build wind non-float,+,0.99,172
40,7:headlamps,7:headlamps,,1,173
41,2:'build wind non-float',2:build wind non-float,,0.706,181
42,7:headlamps,7:headlamps,,1,185
43,2:'build wind non-float',2:build wind non-float,,0.897,199

